wellenlaenge,arbitraer
0.0000004658,0.0473438
0.000000466,0.01
0.0000004662,0.041875
0.0000004664,0.031875
0.0000004666,-0.0109375
0.0000004668,-0.0101562
0.000000467,-0.030625
0.0000004672,-0.0399219
0.0000004674,-0.0717969
0.0000004676,-0.0914844
0.0000004678,-0.129297
0.000000468,-0.0896094
0.0000004682,-0.1
0.0000004684,-0.0689844
0.0000004686,-0.0423437
0.0000004688,0.023125
0.000000469,0.045
0.0000004692,0.106328
0.0000004694,0.139063
0.0000004696,0.121016
0.0000004698,0.16
0.00000047,0.190625
0.0000004702,0.199688
0.0000004704,0.178906
0.0000004706,0.146563
0.0000004708,0.129844
0.000000471,0.112266
0.0000004712,0.147813
0.0000004714,0.0970313
0.0000004716,0.153672
0.0000004718,0.246406
0.000000472,0.49125
0.0000004722,0.804375
0.0000004724,1.09
0.0000004726,1.38914
0.0000004728,1.62078
0.000000473,1.76836
0.0000004732,1.82031
0.0000004734,1.83664
0.0000004736,1.68336
0.0000004738,1.51211
0.000000474,1.27734
0.0000004742,1.04547
0.0000004744,0.852188
0.0000004746,0.688516
0.0000004748,0.585234
0.000000475,0.458594
0.0000004752,0.349922
0.0000004754,0.306953
0.0000004756,0.244297
0.0000004758,0.16625
0.000000476,0.131094
0.0000004762,0.0975
0.0000004764,0.0875
0.0000004766,0.11
0.0000004768,0.0623438
0.000000477,0.0877344
0.0000004772,0.101719
0.0000004774,0.0710938
0.0000004776,0.0763281
0.0000004778,0.0904688
0.000000478,0.0652344
0.0000004782,0.0515625
0.0000004784,0.0383594
0.0000004786,0.0510156
0.0000004788,0.0161719
0.000000479,0.0117188
0.0000004792,-0.0224219
0.0000004794,-0.0255469
0.0000004796,-0.0117969
0.0000004798,-0.0811719
0.00000048,-0.120391
0.0000004802,-0.118906
0.0000004804,-0.13
0.0000004806,-0.112187
0.0000004808,-0.0820312
0.000000481,-0.0621875
0.0000004812,-0.0153906
0.0000004814,0.02875
0.0000004816,0.0663281
0.0000004818,0.118516
0.000000482,0.130547
0.0000004822,0.138828
0.0000004824,0.169922
0.0000004826,0.140313
0.0000004828,0.150156
0.000000483,0.129844
0.0000004832,0.159609
0.0000004834,0.130391
0.0000004836,0.119688
0.0000004838,0.119063
0.000000484,0.136563
0.0000004842,0.231406
0.0000004844,0.431875
0.0000004846,0.725469
0.0000004848,1.03234
0.000000485,1.33
0.0000004852,1.58078
0.0000004854,1.76102
0.0000004856,1.8318
0.0000004858,1.83688
0.000000486,1.72297
0.0000004862,1.52906
0.0000004864,1.32414
0.0000004866,1.08227
0.0000004868,0.873125
0.000000487,0.709063
0.0000004872,0.6
0.0000004874,0.476484
0.0000004876,0.38
0.0000004878,0.2975
0.000000488,0.258125
0.0000004882,0.18
0.0000004884,0.138828
0.0000004886,0.117969
0.0000004888,0.0696094
0.000000489,0.0995313
0.0000004892,0.0800781
0.0000004894,0.0799219
0.0000004896,0.0700781
0.0000004898,0.0895313
0.00000049,0.0897656
0.0000004902,0.0797656
0.0000004904,0.0995313
0.0000004906,0.0597656
0.0000004908,0.05
0.000000491,0.0488281
0.0000004912,0.0223438
0.0000004914,1.42109E-16
0.0000004916,0.000546875
0.0000004918,-0.0192969
0.000000492,-0.0269531
0.0000004922,-0.0850781
0.0000004924,-0.109922
0.0000004926,-0.11
0.0000004928,-0.101641
0.000000493,-0.0700781
0.0000004932,-0.0898437
0.0000004934,-0.0605469
0.0000004936,-0.0314844
0.0000004938,0.000390625
0.000000494,0.0739063
0.0000004942,0.118906
0.0000004944,0.139297
0.0000004946,0.150547
0.0000004948,0.150156
0.000000495,0.151484
0.0000004952,0.180078
0.0000004954,0.128828
0.0000004956,0.129141
0.0000004958,0.139922
0.000000496,0.129766
0.0000004962,0.0986719
0.0000004964,0.0973438
0.0000004966,0.195859
0.0000004968,0.348203
0.000000497,0.648984
0.0000004972,0.962344
0.0000004974,1.28531
0.0000004976,1.54547
0.0000004978,1.71023
0.000000498,1.82359
0.0000004982,1.85516
0.0000004984,1.7268
0.0000004986,1.5768
0.0000004988,1.35227
0.000000499,1.10273
0.0000004992,0.903828
0.0000004994,0.7475
0.0000004996,0.604375
0.0000004998,0.480156
0.0000005,0.393984
0.0000005002,0.313672
0.0000005004,0.217344
0.0000005006,0.177578
0.0000005008,0.137813
0.000000501,0.0996875
0.0000005012,0.119844
0.0000005014,0.0889063
0.0000005016,0.0901563
0.0000005018,0.0790625
0.000000502,0.0597656
0.0000005022,0.0517188
0.0000005024,0.09
0.0000005026,0.06
0.0000005028,0.0597656
0.000000503,0.0596094
0.0000005032,0.04125
0.0000005034,0.0196875
0.0000005036,0.04
0.0000005038,0.0194531
0.000000504,0.0297656
0.0000005042,-0.01
0.0000005044,-0.0477344
0.0000005046,-0.0609375
0.0000005048,-0.0559375
0.000000505,-0.105469
0.0000005052,-0.131875
0.0000005054,-0.0982812
0.0000005056,-0.0594531
0.0000005058,-0.0895312
0.000000506,-0.0140625
0.0000005062,0.0511719
0.0000005064,0.0600781
0.0000005066,0.101094
0.0000005068,0.119844
0.000000507,0.150547
0.0000005072,0.150938
0.0000005074,0.177891
0.0000005076,0.129844
0.0000005078,0.163125
0.000000508,0.128203
0.0000005082,0.106406
0.0000005084,0.102656
0.0000005086,0.141406
0.0000005088,0.142031
0.000000509,0.227656
0.0000005092,0.369453
0.0000005094,0.604922
0.0000005096,0.912109
0.0000005098,1.25883
0.00000051,1.51836
0.0000005102,1.72102
0.0000005104,1.83047
0.0000005106,1.81805
0.0000005108,1.74531
0.000000511,1.59242
0.0000005112,1.37984
0.0000005114,1.16109
0.0000005116,0.911563
0.0000005118,0.766406
0.000000512,0.63
0.0000005122,0.519688
0.0000005124,0.419688
0.0000005126,0.343125
0.0000005128,0.269453
0.000000513,0.207578
0.0000005132,0.147656
0.0000005134,0.10875
0.0000005136,0.100625
0.0000005138,0.0796875
0.000000514,0.0901563
0.0000005142,0.0771094
0.0000005144,0.0591406
0.0000005146,0.0792188
0.0000005148,0.05
0.000000515,0.0808594
0.0000005152,0.0603125
0.0000005154,0.0699219
0.0000005156,0.0502344
0.0000005158,0.0598438
0.000000516,0.0403906
0.0000005162,0.04
0.0000005164,0.0115625
0.0000005166,0.00203125
0.0000005168,-0.0567969
0.000000517,-0.0605469
0.0000005172,-0.066875
0.0000005174,-0.0889062
0.0000005176,-0.109375
0.0000005178,-0.101641
0.000000518,-0.0932031
0.0000005182,-0.0657812
0.0000005184,-0.0146094
0.0000005186,0.0360156
0.0000005188,0.0455469
0.000000519,0.0896875
0.0000005192,0.142109
0.0000005194,0.162813
0.0000005196,0.127188
0.0000005198,0.177578
0.00000052,0.136797
0.0000005202,0.138672
0.0000005204,0.123984
0.0000005206,0.100078
0.0000005208,0.116875
0.000000521,0.129844
0.0000005212,0.118125
0.0000005214,0.175
0.0000005216,0.336484
0.0000005218,0.589531
0.000000522,0.892656
0.0000005222,1.2107
0.0000005224,1.44555
0.0000005226,1.66328
0.0000005228,1.76641
0.000000523,1.83977
0.0000005232,1.78422
0.0000005234,1.65109
0.0000005236,1.44664
0.0000005238,1.16719
0.000000524,0.988438
0.0000005242,0.775469
0.0000005244,0.609063
0.0000005246,0.536016
0.0000005248,0.403828
0.000000525,0.319375
0.0000005252,0.257344
0.0000005254,0.216953
0.0000005256,0.157266
0.0000005258,0.108359
0.000000526,0.0871875
0.0000005262,0.0395313
0.0000005264,0.0710938
0.0000005266,0.09
0.0000005268,0.08
0.000000527,0.0703906
0.0000005272,0.09
0.0000005274,0.0696875
0.0000005276,0.0903906
0.0000005278,0.09
0.000000528,0.0683594
0.0000005282,0.0289844
0.0000005284,0.0299219
0.0000005286,0.0214063
0.0000005288,-0.0197656
0.000000529,-0.04
0.0000005292,-0.0396094
0.0000005294,-0.0195312
0.0000005296,-0.0707031
0.0000005298,-0.0997656
0.00000053,-0.108906
0.0000005302,-0.0699219
0.0000005304,-0.08
0.0000005306,-0.0875781
0.0000005308,-0.0336719
0.000000531,0.00015625
0.0000005312,0.0664844
0.0000005314,0.118438
0.0000005316,0.120547
0.0000005318,0.13625
0.000000532,0.178438
0.0000005322,0.17
0.0000005324,0.159375
0.0000005326,0.170469
0.0000005328,0.150625
0.000000533,0.150234
0.0000005332,0.119688
0.0000005334,0.14
0.0000005336,0.119531
0.0000005338,0.186641
0.000000534,0.293984
0.0000005342,0.566797
0.0000005344,0.856094
0.0000005346,1.17508
0.0000005348,1.45813
0.000000535,1.64578
0.0000005352,1.77438
0.0000005354,1.84008
0.0000005356,1.78984
0.0000005358,1.65211
0.000000536,1.46648
0.0000005362,1.19781
0.0000005364,0.991563
0.0000005366,0.794766
0.0000005368,0.654453
0.000000537,0.529922
0.0000005372,0.437734
0.0000005374,0.36375
0.0000005376,0.276484
0.0000005378,0.205234
0.000000538,0.16625
0.0000005382,0.126953
0.0000005384,0.0992188
0.0000005386,0.0998438
0.0000005388,0.0791406
0.000000539,0.0598438
0.0000005392,0.0700781
0.0000005394,0.0703125
0.0000005396,0.0803125
0.0000005398,0.080625
0.00000054,0.0894531
0.0000005402,0.0578906
0.0000005404,0.0499219
0.0000005406,0.049375
0.0000005408,0.0399219
0.000000541,0.0182031
0.0000005412,-0.0203906
0.0000005414,-0.0214844
0.0000005416,-0.0599219
0.0000005418,-0.0292187
0.000000542,-0.0588281
0.0000005422,-0.09
0.0000005424,-0.110156
0.0000005426,-0.0896094
0.0000005428,-0.0903906
0.000000543,-0.0616406
0.0000005432,-0.0196875
0.0000005434,0.0114844
0.0000005436,0.0410156
0.0000005438,0.07
0.000000544,0.115313
0.0000005442,0.156094
0.0000005444,0.170313
0.0000005446,0.161328
0.0000005448,0.141719
0.000000545,0.139609
0.0000005452,0.14
0.0000005454,0.139688
0.0000005456,0.13
0.0000005458,0.118984
0.000000546,0.100078
0.0000005462,0.183516
0.0000005464,0.279844
0.0000005466,0.484063
0.0000005468,0.822656
0.000000547,1.11063
0.0000005472,1.39891
0.0000005474,1.61141
0.0000005476,1.78633
0.0000005478,1.8518
0.000000548,1.80242
0.0000005482,1.65953
0.0000005484,1.46188
0.0000005486,1.23688
0.0000005488,0.997969
0.000000549,0.81375
0.0000005492,0.654766
0.0000005494,0.541875
0.0000005496,0.446641
0.0000005498,0.365313
0.00000055,0.279297
0.0000005502,0.204609
0.0000005504,0.157578
0.0000005506,0.1275
0.0000005508,0.108438
0.000000551,0.0785938
0.0000005512,0.0686719
0.0000005514,0.0407031
0.0000005516,0.08
0.0000005518,0.0785156
0.000000552,0.0800781
0.0000005522,0.0903906
0.0000005524,0.09
0.0000005526,0.0895313
0.0000005528,0.0692188
0.000000553,0.0596094
0.0000005532,0.0503906
0.0000005534,0.0278125
0.0000005536,-0.000859375
0.0000005538,-0.0105469
0.000000554,-0.0104687
0.0000005542,-0.024375
0.0000005544,-0.09
0.0000005546,-0.0803125
0.0000005548,-0.118359
0.000000555,-0.117656
0.0000005552,-0.0907812
0.0000005554,-0.0790625
0.0000005556,-0.0442969
0.0000005558,0.02
0.000000556,0.0372656
0.0000005562,0.0778125
0.0000005564,0.106797
0.0000005566,0.158203
0.0000005568,0.159141
0.000000557,0.179453
0.0000005572,0.165234
0.0000005574,0.157813
0.0000005576,0.165547
0.0000005578,0.132656
0.000000558,0.138594
0.0000005582,0.119219
0.0000005584,0.0936719
0.0000005586,0.157266
0.0000005588,0.264219
0.000000559,0.516016
0.0000005592,0.816172
0.0000005594,1.14805
0.0000005596,1.38227
0.0000005598,1.63898
0.00000056,1.77156
0.0000005602,1.84734
0.0000005604,1.82016
0.0000005606,1.69602
0.0000005608,1.49773
0.000000561,1.26891
0.0000005612,1.05344
0.0000005614,0.837578
0.0000005616,0.663906
0.0000005618,0.534531
0.000000562,0.424766
0.0000005622,0.373359
0.0000005624,0.273047
0.0000005626,0.240234
0.0000005628,0.172422
0.000000563,0.141719
0.0000005632,0.111797
0.0000005634,0.0897656
0.0000005636,0.0799219
0.0000005638,0.0797656
0.000000564,0.07
0.0000005642,0.0896875
0.0000005644,0.0595313
0.0000005646,0.08
0.0000005648,0.0694531
0.000000565,0.0707031
0.0000005652,0.0697656
0.0000005654,0.0476563
0.0000005656,0.0198438
0.0000005658,0.0402344
0.000000566,0.0288281
0.0000005662,-0.000078125
0.0000005664,1.42109E-16
0.0000005666,-0.0409375
0.0000005668,-0.06
0.000000567,-0.101328
0.0000005672,-0.110156
0.0000005674,-0.1
0.0000005676,-0.0697656
0.0000005678,-0.0897656
0.000000568,-0.0478906
0.0000005682,-0.00078125
0.0000005684,0.0096875
0.0000005686,0.0702344
0.0000005688,0.120469
0.000000569,0.159375
0.0000005692,0.149531
0.0000005694,0.13
0.0000005696,0.139688
0.0000005698,0.130078
0.00000057,0.16
0.0000005702,0.137422
0.0000005704,0.110313
0.0000005706,0.120234
0.0000005708,0.139609
0.000000571,0.147344
0.0000005712,0.236328
0.0000005714,0.453438
0.0000005716,0.754375
0.0000005718,1.06
0.000000572,1.38063
0.0000005722,1.62367
0.0000005724,1.74156
0.0000005726,1.83906
0.0000005728,1.82648
0.000000573,1.69875
0.0000005732,1.52703
0.0000005734,1.28953
0.0000005736,1.02695
0.0000005738,0.835156
0.000000574,0.671719
0.0000005742,0.545156
0.0000005744,0.440625
0.0000005746,0.377188
0.0000005748,0.303828
0.000000575,0.237031
0.0000005752,0.169922
0.0000005754,0.127188
0.0000005756,0.0901563
0.0000005758,0.0998438
0.000000576,0.0701563
0.0000005762,0.0601563
0.0000005764,0.0701563
0.0000005766,0.0694531
0.0000005768,0.0703906
0.000000577,0.0900781
0.0000005772,0.0798438
0.0000005774,0.0900781
0.0000005776,0.0661719
0.0000005778,0.0283594
0.000000578,0.0307031
0.0000005782,0.0291406
0.0000005784,0.00898438
0.0000005786,-0.0213281
0.0000005788,-0.0308594
0.000000579,-0.0621875
0.0000005792,-0.0832812
0.0000005794,-0.121016
0.0000005796,-0.120312
0.0000005798,-0.128984
0.00000058,-0.0995312
0.0000005802,-0.0979687
0.0000005804,-0.0500781
0.0000005806,-0.0282031
0.0000005808,0.0323438
0.000000581,0.0832031
0.0000005812,0.14
0.0000005814,0.150781
0.0000005816,0.169375
0.0000005818,0.18
0.000000582,0.170547
0.0000005822,0.129922
0.0000005824,0.159531
0.0000005826,0.140859
0.0000005828,0.129922
0.000000583,0.119922
0.0000005832,0.121016
0.0000005834,0.14
0.0000005836,0.209688
0.0000005838,0.407813
0.000000584,0.729141
0.0000005842,1.07305
0.0000005844,1.34563
0.0000005846,1.55938
0.0000005848,1.75281
0.000000585,1.81219
0.0000005852,1.82164
0.0000005854,1.71211
0.0000005856,1.51039
0.0000005858,1.27172
0.000000586,1.04055
0.0000005862,0.865313
0.0000005864,0.684063
0.0000005866,0.593828
0.0000005868,0.466172
0.000000587,0.386016
0.0000005872,0.286563
0.0000005874,0.231016
0.0000005876,0.155391
0.0000005878,0.113359
0.000000588,0.0900781
0.0000005882,0.0989844
0.0000005884,0.0791406
0.0000005886,0.0947656
0.0000005888,0.0994531
0.000000589,0.0758594
0.0000005892,0.0700781
0.0000005894,0.084375
0.0000005896,0.0898438
0.0000005898,0.0485938
0.00000059,0.0603125
0.0000005902,0.0482813
0.0000005904,0.0389844
0.0000005906,0.0204688
0.0000005908,0.0292969
0.000000591,-0.00226562
0.0000005912,1.42109E-16
0.0000005914,-0.0236719
0.0000005916,-0.0500781
0.0000005918,-0.0867969
0.000000592,-0.140078
0.0000005922,-0.0888281
0.0000005924,-0.111328
0.0000005926,-0.0939844
0.0000005928,-0.0310937
0.000000593,-0.0194531
0.0000005932,0.0221875
0.0000005934,0.0727344
0.0000005936,0.0978906
0.0000005938,0.141719
0.000000594,0.14
0.0000005942,0.171953
0.0000005944,0.170859
0.0000005946,0.148516
0.0000005948,0.14
0.000000595,0.139688
0.0000005952,0.131328
0.0000005954,0.12
0.0000005956,0.122344
0.0000005958,0.117031
0.000000596,0.215234
0.0000005962,0.426406
0.0000005964,0.701953
0.0000005966,1.055
0.0000005968,1.2968
0.000000597,1.55516
0.0000005972,1.73023
0.0000005974,1.84297
0.0000005976,1.82336
0.0000005978,1.71945
0.000000598,1.52617
0.0000005982,1.2675
0.0000005984,1.05711
0.0000005986,0.854219
0.0000005988,0.668516
0.000000599,0.570938
0.0000005992,0.448281
0.0000005994,0.3625
0.0000005996,0.306094
0.0000005998,0.235469
0.0000006,0.155
0.0000006002,0.121406
0.0000006004,0.0808594
0.0000006006,0.0896094
0.0000006008,0.0742969
0.000000601,0.0596875
0.0000006012,0.0797656
0.0000006014,0.0703906
0.0000006016,0.0604688
0.0000006018,0.0502344
0.000000602,0.0590625
0.0000006022,0.08
0.0000006024,0.0513281
0.0000006026,0.0207031
0.0000006028,0.0199219
0.000000603,0.0200781
0.0000006032,0.03
0.0000006034,0.0197656
0.0000006036,-0.000234375
0.0000006038,-0.0416406
0.000000604,-0.080625
0.0000006042,-0.0800781
0.0000006044,-0.100469
0.0000006046,-0.100859
0.0000006048,-0.109297
0.000000605,-0.0791406
0.0000006052,-0.0679687
0.0000006054,-0.0184375
0.0000006056,0.0214063
0.0000006058,0.0703906
0.000000606,0.11
0.0000006062,0.140469
0.0000006064,0.15
0.0000006066,0.170156
0.0000006068,0.149453
0.000000607,0.14
0.0000006072,0.150234
0.0000006074,0.149609
0.0000006076,0.139922
0.0000006078,0.140234
0.000000608,0.129922
0.0000006082,0.149609
0.0000006084,0.200547
0.0000006086,0.372891
0.0000006088,0.683203
0.000000609,1.01734
0.0000006092,1.30844
0.0000006094,1.54164
0.0000006096,1.72
0.0000006098,1.83586
0.00000061,1.85445
0.0000006102,1.73867
0.0000006104,1.54031
0.0000006106,1.30812
0.0000006108,1.10805
0.000000611,0.878359
0.0000006112,0.711641
0.0000006114,0.59
0.0000006116,0.486172
0.0000006118,0.404141
0.000000612,0.314219
0.0000006122,0.270781
0.0000006124,0.166875
0.0000006126,0.119844
0.0000006128,0.121641
0.000000613,0.0903906
0.0000006132,0.100234
0.0000006134,0.0667969
0.0000006136,0.0696094
0.0000006138,0.0901563
0.000000614,0.08
0.0000006142,0.0797656
0.0000006144,0.0698438
0.0000006146,0.0799219
0.0000006148,0.0597656
0.000000615,0.0401563
0.0000006152,0.0503906
0.0000006154,0.0191406
0.0000006156,0.0200781
0.0000006158,-0.0104687
0.000000616,-0.000234375
0.0000006162,-0.0223437
0.0000006164,-0.0507812
0.0000006166,-0.0921094
0.0000006168,-0.0997656
0.000000617,-0.0904687
0.0000006172,-0.0991406
0.0000006174,-0.0674219
0.0000006176,-0.0492969
0.0000006178,-0.0264844
0.000000618,0.0219531
0.0000006182,0.0832813
0.0000006184,0.11125
0.0000006186,0.141406
0.0000006188,0.140078
0.000000619,0.149922
0.0000006192,0.150625
0.0000006194,0.169922
0.0000006196,0.149531
0.0000006198,0.149531
0.00000062,0.130078
0.0000006202,0.119688
0.0000006204,0.110156
0.0000006206,0.121797
0.0000006208,0.179609
0.000000621,0.358594
0.0000006212,0.63
0.0000006214,0.94
0.0000006216,1.23781
0.0000006218,1.4993
0.000000622,1.72313
0.0000006222,1.81758
0.0000006224,1.84
0.0000006226,1.76273
0.0000006228,1.56242
0.000000623,1.35
0.0000006232,1.12984
0.0000006234,0.912188
0.0000006236,0.715156
0.0000006238,0.598594
0.000000624,0.504844
0.0000006242,0.40375
0.0000006244,0.314141
0.0000006246,0.256719
0.0000006248,0.2125
0.000000625,0.147969
0.0000006252,0.120156
0.0000006254,0.069375
0.0000006256,0.0897656
0.0000006258,0.079375
0.000000626,0.0796094
0.0000006262,0.0589063
0.0000006264,0.0704688
0.0000006266,0.0792969
0.0000006268,0.0699219
0.000000627,0.0683594
0.0000006272,0.0490625
0.0000006274,0.0513281
0.0000006276,0.0490625
0.0000006278,0.0232813
0.000000628,-0.000078125
0.0000006282,0.00882813
0.0000006284,-0.0209375
0.0000006286,-0.0307031
0.0000006288,-0.05125
0.000000629,-0.0844531
0.0000006292,-0.0900781
0.0000006294,-0.102969
0.0000006296,-0.130312
0.0000006298,-0.105625
0.00000063,-0.0783594
0.0000006302,-0.0351562
0.0000006304,0.0015625
0.0000006306,0.0449219
0.0000006308,0.09
0.000000631,0.132578
0.0000006312,0.150156
0.0000006314,0.182188
0.0000006316,0.169844
0.0000006318,0.140469
0.000000632,0.170313
0.0000006322,0.147656
0.0000006324,0.149766
0.0000006326,0.137813
0.0000006328,0.120078
0.000000633,0.132969
0.0000006332,0.195625
0.0000006334,0.348906
0.0000006336,0.629609
0.0000006338,0.920313
0.000000634,1.23383
0.0000006342,1.51586
0.0000006344,1.70469
0.0000006346,1.81547
0.0000006348,1.85266
0.000000635,1.75
0.0000006352,1.61187
0.0000006354,1.37484
0.0000006356,1.12859
0.0000006358,0.910938
0.000000636,0.769219
0.0000006362,0.6175
0.0000006364,0.477734
0.0000006366,0.42625
0.0000006368,0.346641
0.000000637,0.240703
0.0000006372,0.178906
0.0000006374,0.144609
0.0000006376,0.122813
0.0000006378,0.111641
0.000000638,0.095
0.0000006382,0.0715625
0.0000006384,0.0692969
0.0000006386,0.0696875
0.0000006388,0.0779688
0.000000639,0.0810156
0.0000006392,0.0599219
0.0000006394,0.0792188
0.0000006396,0.0725
0.0000006398,0.050625
0.00000064,0.031875
0.0000006402,0.0100781
0.0000006404,0.0135156
0.0000006406,-0.0196094
0.0000006408,-0.00976562
0.000000641,-0.0492969
0.0000006412,-0.0401562
0.0000006414,-0.0682812
0.0000006416,-0.0902344
0.0000006418,-0.0799219
0.000000642,-0.109141
0.0000006422,-0.112578
0.0000006424,-0.0626562
0.0000006426,-0.0296094
0.0000006428,0.0303906
0.000000643,0.0803125
0.0000006432,0.0902344
0.0000006434,0.151484
0.0000006436,0.159844
0.0000006438,0.17
0.000000644,0.169141
0.0000006442,0.138281
0.0000006444,0.140234
0.0000006446,0.140078
0.0000006448,0.139063
0.000000645,0.119922
0.0000006452,0.130703
0.0000006454,0.139766
0.0000006456,0.17
0.0000006458,0.30625
0.000000646,0.57
0.0000006462,0.873672
0.0000006464,1.18898
0.0000006466,1.46
0.0000006468,1.66883
0.000000647,1.79375
0.0000006472,1.81953
0.0000006474,1.77336
0.0000006476,1.65125
0.0000006478,1.43953
0.000000648,1.18773
0.0000006482,0.965938
0.0000006484,0.788828
0.0000006486,0.63125
0.0000006488,0.492031
0.000000649,0.419375
0.0000006492,0.34
0.0000006494,0.244688
0.0000006496,0.205
0.0000006498,0.129922
0.00000065,0.138984
0.0000006502,0.124531
0.0000006504,0.0722656
0.0000006506,0.0694531
0.0000006508,0.0608594
0.000000651,0.06
0.0000006512,0.0686719
0.0000006514,0.0903906
0.0000006516,0.0700781
0.0000006518,0.0897656
0.000000652,0.0729688
0.0000006522,0.05
0.0000006524,0.0803125
0.0000006526,0.0319531
0.0000006528,0.000234375
0.000000653,0.00078125
0.0000006532,0.00015625
0.0000006534,-0.020625
0.0000006536,-0.0298437
0.0000006538,-0.0714062
0.000000654,-0.107891
0.0000006542,-0.139922
0.0000006544,-0.109844
0.0000006546,-0.110391
0.0000006548,-0.0914062
0.000000655,-0.0270312
0.0000006552,0.0196094
0.0000006554,0.0714844
0.0000006556,0.110938
0.0000006558,0.109844
0.000000656,0.120938
0.0000006562,0.172344
0.0000006564,0.179609
0.0000006566,0.158203
0.0000006568,0.138984
0.000000657,0.141641
0.0000006572,0.137031
0.0000006574,0.0996875
0.0000006576,0.130625
0.0000006578,0.109922
0.000000658,0.132266
0.0000006582,0.269766
0.0000006584,0.570313
0.0000006586,0.85875
0.0000006588,1.13133
0.000000659,1.45328
0.0000006592,1.66641
0.0000006594,1.77836
0.0000006596,1.84977
0.0000006598,1.79586
0.00000066,1.66297
0.0000006602,1.44719
0.0000006604,1.21977
0.0000006606,0.994063
0.0000006608,0.826172
0.000000661,0.66
0.0000006612,0.540859
0.0000006614,0.42625
0.0000006616,0.353516
0.0000006618,0.272813
0.000000662,0.219531
0.0000006622,0.157656
0.0000006624,0.128984
0.0000006626,0.09
0.0000006628,0.0684375
0.000000663,0.0828125
0.0000006632,0.0430469
0.0000006634,0.065625
0.0000006636,0.100938
0.0000006638,0.074375
0.000000664,0.0511719
0.0000006642,0.0414063
0.0000006644,0.0891406
0.0000006646,0.0680469
0.0000006648,0.0399219
0.000000665,0.0290625
0.0000006652,-0.00015625
0.0000006654,0.009375
0.0000006656,-0.020625
0.0000006658,-0.021875
0.000000666,-0.0710937
0.0000006662,-0.0811719
0.0000006664,-0.100859
0.0000006666,-0.0967969
0.0000006668,-0.08
0.000000667,-0.0904687
0.0000006672,-0.0673437
0.0000006674,-0.0325781
0.0000006676,0.0141406
0.0000006678,0.0463281
0.000000668,0.0814063
0.0000006682,0.130781
0.0000006684,0.159531
0.0000006686,0.125391
0.0000006688,0.13
0.000000669,0.129531
0.0000006692,0.130391
0.0000006694,0.141563
0.0000006696,0.139375
0.0000006698,0.131094
0.00000067,0.139375
0.0000006702,0.10875
0.0000006704,0.15
0.0000006706,0.248828
0.0000006708,0.521563
0.000000671,0.808594
0.0000006712,1.11234
0.0000006714,1.39023
0.0000006716,1.61766
0.0000006718,1.77234
0.000000672,1.85938
0.0000006722,1.80094
0.0000006724,1.66453
0.0000006726,1.50172
0.0000006728,1.2625
0.000000673,1.02203
0.0000006732,0.830078
0.0000006734,0.658672
0.0000006736,0.535156
0.0000006738,0.453516
0.000000674,0.343438
0.0000006742,0.274375
0.0000006744,0.183203
0.0000006746,0.16
0.0000006748,0.115703
0.000000675,0.08125
0.0000006752,0.0694531
0.0000006754,0.0799219
0.0000006756,0.0715625
0.0000006758,0.0694531
0.000000676,0.0730469
0.0000006762,0.0585938
0.0000006764,0.0911719
0.0000006766,0.102734
0.0000006768,0.0753125
0.000000677,0.0564063
0.0000006772,0.0155469
0.0000006774,0.0163281
0.0000006776,0.023125
0.0000006778,0.001875
0.000000678,-0.00828125
0.0000006782,-0.0276562
0.0000006784,-0.0525781
0.0000006786,-0.099375
0.0000006788,-0.0882812
0.000000679,-0.129297
0.0000006792,-0.0934375
0.0000006794,-0.0995312
0.0000006796,-0.0832812
0.0000006798,-0.0416406
0.00000068,-0.00578125
0.0000006802,0.0382031
0.0000006804,0.0888281
0.0000006806,0.119297
0.0000006808,0.120547
0.000000681,0.109766
0.0000006812,0.138125
0.0000006814,0.170078
0.0000006816,0.149922
0.0000006818,0.170313
0.000000682,0.132109
0.0000006822,0.119922
0.0000006824,0.11
0.0000006826,0.119766
0.0000006828,0.130469
0.000000683,0.255781
0.0000006832,0.441641
0.0000006834,0.742344
0.0000006836,1.04391
0.0000006838,1.34117
0.000000684,1.5675
0.0000006842,1.7407
0.0000006844,1.81969
0.0000006846,1.79844
0.0000006848,1.72625
0.000000685,1.53789
0.0000006852,1.3
0.0000006854,1.0432
0.0000006856,0.85
0.0000006858,0.70375
0.000000686,0.586563
0.0000006862,0.49
0.0000006864,0.354531
0.0000006866,0.286797
0.0000006868,0.217578
0.000000687,0.181563
0.0000006872,0.140313
0.0000006874,0.0898438
0.0000006876,0.0700781
0.0000006878,0.0801563
0.000000688,0.0802344
0.0000006882,0.100078
0.0000006884,0.0688281
0.0000006886,0.08
0.0000006888,0.07
0.000000689,0.0498438
0.0000006892,0.0688281
0.0000006894,0.0799219
0.0000006896,0.0807031
0.0000006898,0.0525781
0.00000069,0.0313281
0.0000006902,0.0122656
0.0000006904,-0.0175
0.0000006906,-0.04
0.0000006908,-0.0403906
0.000000691,-0.0391406
0.0000006912,-0.0771094
0.0000006914,-0.109844
0.0000006916,-0.109922
0.0000006918,-0.109844
0.000000692,-0.0738281
0.0000006922,-0.0410156
0.0000006924,-0.01125
0.0000006926,0.0463281
0.0000006928,0.0997656
0.000000693,0.0996875
0.0000006932,0.119766
0.0000006934,0.150625
0.0000006936,0.159609
0.0000006938,0.170391
